"366. Cardiff #Spoons (@ The Ernest Willows (Wetherspoon) in Cardiff, South Glamorgan) https://t.co/EvAVDNctBf"
No thanks pal RT @cardiffcitymad: Nicky Maynard has signed for Bristol City after having his Cardiff contract terminated.
Can't wait to get my #SOHB jersey signed at the next game @cardiffdevils @jmychan28 still can't believe it ?????? http://t.co/bCsHOFJQCu
Five Guys is coming to Cardiff #LifeSorted ????
"Roath life ????. #Roath #Cardiff #vscocam @ Elm Street, Cardiff http://t.co/FKx5xASoST"
Had a lovely day in Cardiff :-) @ Cardiff Castle http://t.co/z2rfnwPbaT
@mattinahat99 @CardiffGeek @GwdihwCafeBar @studioromeo @Bendihossan Well you should be fine with us two... http://t.co/xfUa6UvPnO
"And I could tell you the same thing you know? 
Why Cardiff? 
Idiot."
@mattinahat99 @studioromeo @CardiffGeek @GwdihwCafeBar @Bendihossan WAIT. @sail_tothemoon has banned Odd job!
@mattinahat99 @CardiffGeek @GwdihwCafeBar @studioromeo @Bendihossan I have been for over a year. Why change perfection? ?? (I'm too lazy)
@studioromeo @mattinahat99 @CardiffGeek @GwdihwCafeBar @Bendihossan ???? good call.
#governortraining at #ctkcardiff on safeguarding and child protection. http://t.co/O70Ick6XyG
"@sarahmcandrewxx: @TalkTalkXFactor #TalkTalkFibreFast 
Please pick me for Cardiff x200 http://t.co/WGwGTqORm1 x220"
"@sarahmcandrewxx: @TalkTalkXFactor #TalkTalkFibreFast 
Please pick me for Cardiff x200 http://t.co/WGwGTqORm1 x201"
"@TalkTalkXFactor #TalkTalkFibreFast 
Please pick me for Cardiff  http://t.co/WGwGTqORm1 x201"
"@TalkTalkXFactor #TalkTalkFibreFast 
Please pick me for Cardiff  http://t.co/WGwGTqORm1 x202 http://t.co/EgA84iNXUM"
"@TalkTalkXFactor #TalkTalkFibreFast 
Please pick me for Cardiff  http://t.co/WGwGTqORm1 x203 http://t.co/qnkhlnAUBH"
